;accountId;id;name;profileIconId;puuid;revisionDate;summonerLevel
0;uAaLikMi-uq3vXtI0ALQiwg1tbD_HSKcb4Cay1Vev9DK7A;t02jT7qzhKIBIDr8hTb92tSYxHArMzzMay8xSw6smA4OzVY;Phillip Lin;4087;7q_vyyQJb28JoyKLKi5BjYrGAHg96GadCeicSdOVGrXJ3iW0p2aQYPMJwXTyzt0qEACNck268XnLkw;1559000559000;118
0;vEZgEfPn7BA8x2W6pQBCuMJnFnsNsqUUBc8ajWtx6UQysg;L4g0pYNrtruPwep22YrQ3NUevnDc7I0jAPtDaSARbYM1KKA;Ken Shifu;4088;9lS5UZ30mAAUrlMrc9g5ngfOu5zaLcwjpnmgPg2cN6OGbVhlV1rNnI0e6dYNQGCzVmsjhhL9cC5hKA;1559011473000;180
0;DVDFDGEVAEJTtJLV9m5qt24AHKBwretc97ZwiN9USfj97g;-zTzLSVuh2_3DKZrpqJNeC0nkBPzbUM6-DMRjfGQg_80dDs;The Dinosaur;4027;AlYGjB7NRCR4ZpBUftTDZdfWUCzmrT5FjOFcYlmRoJ9_XgYgckuZOFrCdHoxnN2bInCKU6dqFybZAQ;1558750448000;70
0;_xRF5WhG6rZzK7gMluwWLLnhV8fULbjw1T25vQCrA5vis54cWckbapU_;v-kdZmpNPt9IhJv0L6bYqvWGGep4iMgOYJXbhlQMPLEUjxRo;monster Velkoz;4022;xwmx8e18yoZ5D_b9qvnLfReQ9eYBESjnEPVS_tpIvlqXUE_i3SsCQ9dOi3LlCVpFGiItD4dfMHlFZg;1558868559000;69
0;LDMC-MQ9Za9NkgrnknpC5yR_G1JwuJcc3lPpIYV03GnLlA;OtIIq93YQmX_hWK24eX34s6CI9Y6MxHqN6n8IdUe8vGFYZQ;BukZacH;555;hIu9jrYzEqNahAxQ64knEcVJVKOta3hawIat4iKjaBSU_hyMKdf238Kz3tZFqQWw8zgg8VA4PIWyAA;1558913851000;226
0;sHNXuRW-ESTU8LgAcm_JC79OOmqd8LryjpWTgMs9cW2Bvh0;qlc4OKHagCF47KEdBQ3UZiqbFbXQ00uE6OgpsiOvsF5HbK8;Supa Fast;3879;vrLNjgJNQwHylejDr0_26Lih10kwW7xWCL4zNiQPw1cD2rGMjEjPqSvoHVSbXIPG14yL5NuR-1l9Ew;1559006963000;97
0;f5kB_guwqrKL9SOYYiKCzKcvigv0lVsV4sjIFV67BUrT_y4;Q-6koU_Vj2nWdZeByaU8EOc-xeXQmrVausiPz1k79dJfmps;Draven Ghost;1113;FiYGytdXTdM9J2zcUBfXwm4KNwHM8vrYDD3i0fIAzyupMKltkaiTKQ1KXmsMfb7lzvu3tO2otQMd-w;1558927947000;67
0;lJKtXE1tvmhbLCM7dGtvOSrK95jcw_y7Vj-4xM_F1qu0tw;hkrKVpvNRRc3jD-_6-ojfa5TLW5qfYubB9KxJAMjmnekuWE;A Good Sir;3478;7flR9q5KfjbditqqFuYNmMNkz4EI80ZKrgCOCJQV4p_DnXK5tAevWeCNMe6Tf2WFovPSHI-qAOyAEQ;1558913017000;171
0;MRD_Kh_Rf2JUf9BIeo3Jgq4Cfi2fLRS_xZ0zNE1OUZuqTiw;vOqtygsjDpgPfFWEiF0Sfe8EOm9aMOp7k5vC5ARnfuRUkAM;FIipped;3586;Y-BIxWYFmHFVIJ5jI5a9TZpR26zrkDep_V5_wpuQOXquxrfh1cS0WemdEPB43YO7RkWwWCFwQ5FriA;1559013627000;254
0;XOCYfhzd-_Za37KjxlyuNVAWOGDKsYZ-85NNvlzQ2FFxvGA;6ZJE9CuDbk657NvmHWTR16MQRp-6lhzWTGf1F86JmqVFR7w;Melyn;1596;PGfsdyMAM4qvIQMICPsq1LKz1YeCRmK5rHdj3mYe64_M-hgnhpiMEWltvm5KgWLAtp-0pSdxisvfdA;1558734973000;83
0;NTRPprwbn1Roj4xRdPfN2lyr09vuCjgCuR8BIoA3sxpmrg;okCzdKvt8UTqN0LL0PorQ8-UR0zi4qZX_WDE_09QFSe5x5E;Dragonlyf;538;F1DGDoNu37Jdc5QBt6G9pHhseQ5WEb5qq4Z6Mz3rE-DCJAX-ttdbWIMIDamT1DMNlmi2roxgszrLrA;1559009183000;244
0;KVtW8_2YC49ENzHWARmRnnKuNmqUgOyLdBduHsyLNGOxH3E;jJo77KGc2W8UTapb3jtT8XpZ4768DJOAKRerCbwWV1NNcGE;Mataz;7;ZPj6SRlDSp1tg-UvWR1MJD-Ph6nneBo6x0yN8BivkrSIyaD2YmXcxSlvNoE-OfZOVFTdGHMQm12BYw;1559015164000;120
0;W1q2oebl5rbRij10wWPxSlkP_Rn1GyC_WUO53dI1d2z9I7I;V0m7IoK8KQV4-Ji35ngaeqUQnGXnIWvdKgnzDxbnQ6bHv3g;foggedftw3;1297;Hri5V9hnd0puvcnr6bb8iQTSC5ZSwfA7xd_tUlccocxM54DkH1ysLYjmn0el-_iYwuMd2StmiR-Mog;1558711916000;85
0;McBEJQHO2IhX_OboZrgDozlwia5es9V8Wr_jVOT1GEMDRlQ;dsxvsUeWFuyU4NjLgkfrsbEc0f2eBtaNCOih9PaY8YpKHnE;SavorWolf;3379;83V2c3_wckAsPrf3rVre9WxiQMLcUN7mMTzFXvPDa6bb3fak1PLuoZ-Q7Z8xi4fb_Fq4x9qkDp3WnQ;1558982134000;258
0;Y4Ra_Flnew96ejmS3wOTyM0KSm6Df8HtYoFhLIq7VZRRhwc;hHd14CSC-4kgFuKfCvDBmUOGuON0HHKCleONxXgd_BR5wbY;Subduction Zone;3379;m3a6raMXch3x4cpbYQLuu5Qwg1qG7aqzU8_HjQRv2cA8Ew9cpVXNugco_k-93UxVtWTRZaWO6PHmjA;1558402695000;119
0;WOo72edibCrySF9EdCvzkRzXx6tVV1WjjvhdejE978lLBBygIDzVWUYJ;x5ZHknk_vUSTxM-lJ5-QaQvPaaffpjP7Su2szHUwkqxCA9hu;Forest Within;3590;DeL6A-1OOQaUo-fSltccXG-_FldEvz28aLd4a2njzuznEZ8aajSubHb5FMXwqQbX9Wn1zrBCuECBdg;1558994337000;82
0;vkR4dRm77YnXZKBXvNysbAAZkhxFByfKIPP1j2gGJEYV-nk;FohP4Zx4tK9kykNkgIXI7g_V81VlsY7Ua_CXBclmf1LZXtc;BarbaricDictator;3478;IvjSHWylruVrwEQj_0DtgwnQNZQxw79umBvGcrAzPANt8nDgHdESN5KS9GnsrCWWTPheAvkfj5nd0Q;1559009222000;319
0;PGvq5kdZC2jOm3KkrLoaApSj8-og39ui82TVBuL16jwTNw;DIxC_jg-XH6f9JYlLbVB7Qme0n9UNGp_gt_fmHO959pFAjw;watched LCK once;3795;Nod6MdI1cBkDoCm9PkRrYoc0cbyDT1B-j_TpdC0N42rYlDVC5RgMquje2t28za6Fc4oiX9R9X4TjyQ;1558973456000;75
0;eputz7OuECC0ybyNBtyzZEd2Ik8NsgWGJXgk8EOxHKVf6A;MIoOxlbQJbsvgkepX9e-y9P9z1La8af5KBBZY1N6IcgSW3A;boyˉ;3478;LKYQN529mv20ab5v3vAig1mMcy4S62vNu4nHL5lZCDMkq0Hqhqs0E6C38AQvbuSXL6JOqPUGCndqRA;1559004569000;106
0;yJlJt-tIvihls222sK-7lqUQTRWWCGgHWAHzfwI-1JdHGg;HGdlJU0MdqyH4RjG5-7-JfoqdvbfVFHxav7jdwWi9AVl37c;Kraatos;6;jJphlopg6eoS0v9kenGGIXZyOoq1c7dwGEUs-dx9imI4UFAIRN-bf96_bjqbfd_AQx8YEidB5h1kig;1559005893000;123
0;x39kKE7XYJjv8YuaJsYFmTX40aG3ix_sSj054ul83C7wYw;W4-xllBEpLAb7T7oDUpmRyjwhvqQVyOy6Ed8rLS1sxFxr7M;AWildMiMo;3720;6OSgVkhBgsnUPxdkC3Wu6GUI8-UddVxrK12J4ZKyaGlLFlYK5NmFmIOrxvRDFzdd-oXF41sdUX9lVQ;1559004324000;149
0;LFD4DuOWz7pY2GOB93ohIftQQI0rD4DyQYq_GvMKuf-Qow;Ik6LILi4ATz6u_GuIwZ5_qhwqcl1IVGNy2WzPov5hOcoyvk;OneJohn;7;WjHMD6dXrIDAgU8U0YlnVLjawrMKePbuiqPsiaCph4Pw6TNprdieBmBryfCsElvLdODsk_1WHTUOEA;1558918034000;123
0;NIa6PQy9JByuEQDNnBhxxDt1cceyzDRvFdzh3EBsAtKzWLE;lGCQiFu6YEXNsD0jt6FCRI1iVpais-Mw-LJAtK0Q0BisIZE;The Wild Hooker;3478;I7O61XISqnOhsQNefFpZYHOfLWsH-W-BsUmpyaGUezrnsOgI7k12Fka3S3isYE7gsCZVlHUOoqPdOA;1559013797000;111
0;Y9rnxHvbd0AqQ1KfzH2uSI9B63ihatGWGlkfwbtK0ZWZWg;wMDZp1JVTUFht0MG96sFGfKlR7IzAx4oh7MuLweJJ6nCedE;Xinthus;3502;1vechG1cDKk_1w3vI1m1jVvf9LgZiBYiuOrWb9ADdWtHKsFN4f0U0FjabyL59jsMwk2m2qeI558UZQ;1558975050000;164
0;ZcLAM9Tx3nbUY3_c5jtDqQwrqYWLkAP3DB8aowpVeJpx1NE;liuO7XVj7ugSGJb2-qtrggppP5vmeqBaX0vwOyAOIoBTZUM;Shoryu;4021;Ci3BjvIo4VeaWWtNY6e_EYv6I7-mGK3AMyc0iwX0aTzdAfEWHRFD9hVALPVtzqZNCFbvCsK7lRJzRA;1559014264000;84
0;OlvQdEbAUs6wjERiJ_2NSXhElAiwsd-FyvUBIVEDkn_cJqU;TRA5g_1kC-Tk9zNB4Y320gzBoN5CmkuCZTnNCxxBvvs4sKk;grief streamers ;4086;a667J9CuBb9JOS-p9tXw7Xxn0eFtr-LrJ--Uk_vQQIZvbtihxKErs2-fjnTQinnPST4W1GwDlPu9Kg;1558891529000;69
0;SymohIGvcICUi2ab5cPHegiH42GH3xCiKoPJJ87yMv3z-A;59_40UnnCZafsDK73Aw5zYdkR6n3ni6SrW7YW6Nm7jsi;Heweiwei;4101;QzCBkSOZRP7gs0Mdr9cKChXvgmrZarvzl7bEyT-a9nLUvvFN2SE5E3l-0WdAGKWQkp-9sa6Lqm3naA;1558952140000;134
0;T8FFamyS5cOW_l9hMDFUyyBlzdU9muv6g9Ti-IxUBBAzsA;8wLN9n44ehD5bMJF_3lxUnyP8DpTTRc-YOsebR1PRwBfEeM;AvadaKedavra BAM;3159;oQLIOSU9E-8UD4_GvtpTAAVqVoEnDs8xf62vQaoB1eU18dbbZS7iTDxb11hgck-DrjEVZ_l-v7psYg;1559013259000;150
0;ZVtni4Q-qR6U0YXxzudoEMbmbZm1iGdUUZTERmYjhRe6SP0;rav3kix2eggxm10ab9y4cx9p7UDO2qxbOmYfw_Cbh6LkMhI;ASTROBOY99;4055;UBul6zU_VlMTQiin3kXP34bF0PB1ubpFasLlCqjdvLeP0v5gV4NDCCP4ZeShJmgIx48N289T2KRovw;1558936591000;152
0;63_GNygUGNTqbkJPboy0UL5-_lXdZkv_tOOdjae16XDyZH8;z_27PM179TBLvp35qu0iSUDFe-2LuKmI1Fqg8So4tebQ2FY;I Love Rikka;4026;db0Q6TF1vvM3rW1WaSDKtY3gd9uMiam_FDosQeDKZNz0-4l_n-lqu9jjC-vs0DGnaTdwMOHZ26garA;1559009190000;177
0;yXDZSFnJ2SGqU-Ye3Dyw-QL81lMnIV-veqYh4LEfmnP7QA;ZyX0CuUzc2iCh_2IIJQcOE6-TBZbSqYx6TTvtOwE6sSp1so;GORlCA;3478;ud5W62eTRZ3WakUPD-XzGhjYEuKTCQflUxumhuP_chM8W27siK3bLnEqHYbBAB-x3HHy9G23jld4jw;1558306605000;89
0;h9jx7NJ8bvSuvHrwdCGKE3bKHl9_4N7KfCV_DmlRsVwxMQ;DeGYR78gfOX7cCMcVtC8XLa--NOrG_8y0De7ZU756N0jnzk;100 Prismal;3478;N5Qxmt1CbBUnbrT3XvDVqni2oIKP8sChNfo8c0E7znMWUZSZY-zq4F1jeyGPNG8LYz_I0_jdGraP4Q;1558994933000;237
0;KJpi_J4JSI-_zkFYOvqSsL-Nf75Z-dKBiP6ZDLofI9KIRP8;iolek8AocrNacgUa19A0cGp6TSJcWnedPgnWBWg7VWyes3I;yeetlord69;7;2dKcnBwCCvz2yUavB0PfpZP5xq0ysAesnFbgQ1xVwRccvI9GlycipU_rIqmJMyhY1uVJIgjcxsLWsA;1558989121000;122
0;idBRyjjBLo8h5YRQtuqAd36dy8MBG5Z_xA0urImOGavsZQ;7b0OGV675jlqCJW2n82YtjXoJMrw8Qsnbzhx_S1Q3DNHk80;Taste of Italy;3587;fdrOQwiWLtEQhOThf9F71BaXKFbb4bzi4g_f4joNjAamUMr_WNmrRM28r7V0UwDFCvSr-V7tQk-ojQ;1559016133000;271
0;lsmZiZl95dXqBQd3vqCW8MpPZ7C_eyfzAnUb9C4pHBn9OvI;xBuXDueS9-_YtnPY2qaU5Env47sYbLZ0JdxYpk2ySLlPCno;Cryomaniac;3478;R9b_gtOYYkcDgVDCgz9YUjZZB5ga6G765KlBn9WsKlSBmJM1zmMYAkgL3tnvdgT8saOLAK-ljQzwaA;1559013819000;205
0;tqvPaLS6UZz0aJZRU5Xg0ckBpPSNPowhWx1IX72Yp6Urc90;hJV9h5_EzW3E4z04xDBZ--n12drVM1MGQ5DEPUspehP9kpI;Sprîng;3478;ZWL7VzXAUgFDl7ZKosl16WkWdgt3i_KT81lpHNov8KtqgyCTp9b5y4Ws8Opst6lBU63AECXWRGGjig;1559008044000;190
0;VcBCbTQZMZE0kTAGSPm5fphtzd6I1w4j2nPJ64IjVK72lA;DDmN9CdGEsaVVif6lO7_ZmJiSWKLWZ9nct3Png4nSQ6P5FQ;dont ask;7;7SKCXquBZMs7MUAZ0vhsEcVkVqeNfQI84iK4u3Dosh6OfVvCUIlxXbEUZrzWI9EOJ0FydrQNkI7HXA;1559016154000;248
0;KGoGCKJxwFv68riscsGQEgFo_C_Y-BMt9WIxcXN-Nq1jlDO-rb36n2TU;qOc3TnTloFnz0kaAJ77gAvQtmdELhNlJvW8bOlMtNczxdHQ;crazyyasuoplayer;21;wH_uOEVWZLybilQDH0NKxo7Pk9IkiAB1WzBLFCdQs95m-WmlIXZMM1RNRMBMQM4D4xlIBStr302aUA;1559012370000;97
0;P3W9M9NuCmJJmAVkQd-vdhCOjk7xbGU0Tqw3lt0l6_YRXA;3whV9aHCwBTARynXL75JZJR6rW_YVn7OQbsBEbUkemGPaYY;Wolfskullrider;3478;m-ammtP1LUX2u_Kq_N3yD3TW1TfweSo5C7NDq3qzUgn4aWtZr2zKeg0DGL-xgiIaoBBGpjN4khqKFw;1558811002000;133
0;xewPecpkK14SlCUkazFNPumuW_swD8PoN3swR7SgjLFoX74;BuvFN9IlvygFrbu5NaEbOrsxNLoUItRXU6CdX3-OYgJ3bjI;chicken nugget 7;4016;H-dyoNS-WvxMWQGp70pLRds73UcdsY7kL5IsqriS3E_DfE_53QkU2y0VDjVamZtSNGT99etKk4ZkSg;1558431525000;215
0;9MQoAR9BLrBAa1WdB3AdLC8r6lwaKgSX0Fn2A0idYjo6Spk;RYhV3F6jqFID9ZnjZ8FhNHzpjEy68xPw0xACdGITVGWknPs;Sasha Grey;1111;l8GCKVAd7SdxM4XH9HgHeBm_7O3PXg_zX3mVSAF2crN6AQWLObHEZLGFN6-zbmU3ObPfMtSSww2Qiw;1558997851000;110
0;ZQINAEq9cqPIdEY7L3xXi7g4oTZQAQ6seSXCFsIyIEWIDA;jgs2dQD4DTcvU_02cP90hAg3MwTZOjxVZnL4AtkDXkfJp3c;Nightblue3;4100;c6o9yCINMQejAuoHPZ4l1WMAbz72jOExk15vnzn4G00fLXoyrbSBwO51cMB62_xMu1ocsFhttjOWhQ;1559012150000;215
0;2LnVnk3fDQzMevoK_Qei5Cl3X8w9vH2yXW4BOXQ2bZvPgvI;N_-b2JTog6AcVX0w77ZWN52moTwbFvD6UaILQJ7Z5JeeQds;Gorhunter;539;LhkWcVrNsuV5IKF0FtZjbQ0Dxf5_IiWbjIVFS7G5IdA5DEE5biKxfnZHgs3wc5HnGWhWEeHQ-G-2mg;1558998971000;139
0;8d-lpx8EBmFoitJsLlR-di-BCqcKJZe55iPSPRWKNnS9KiE;ayaA3G9fvgwqMd1CVN109EnMkrxQ_QN7xOZzUCJeerrDRb4;Camp Out;3478;HpGXzlNp3gsZVl1TAS0cWhqQpW14NA4QTvGJerFdF54weOxTKv75JnP8PCPIe4ZPvuvxMmYfZeb01w;1558994963000;168
0;UZACnBMPWLTbV4M1EqvQvgQqdVrb-xpuRIF4jzkL3H3KSA;MWrI9yAo_6Ex6B9-TiLD3JqvH75zihxZbrN6a3D23aa9up8;Topopotamus;3851;3UL4UpR43S9N3S5WoQ3MBFdF6ZiILMJvqCq_3W_-Hrnqr7ilbLlRKhCx-dwkAU4WcYejWVuVM9u05Q;1559008419000;309
0;O3xmgzOY7sovNlZ7KWnsegyz2iFsgrT4H52u1SDPK9Y;AH6V7dW975Fz7eIKvDJ3kph2G3321Q3BS9atOP-mAEca;Aglow;3366;u9_prEtMGhAoAh1CaFEg3ScvbR24iD5NAKsenn-LMUlbIjxXFnXK_cS5elPiweXeguQyuRZQR0W6Pw;1558755569000;177
0;TXJigTFQRlO4TW5qH6bOy1B_B3ZUcdWQREbB0QkbfikIy281NcfCNhUv;0cXxkXjpMa1pYf22yIxRitMUm1gJMR00y0c5g7bMhAzw5yT8;lllllIIIIlllII;4050;27tV7eDmsRkEjD_RchQ_itpeln1GW_wRepX1Seo2KC_JzWS8d0kXFXZPhjp9KFvCqF7LWjbHZo9iww;1559012338000;57
0;Q6CdsOC_QI7T4DXVgKe-QqTIhJGBpgJNgN_I4s152uzbmUk;TYcFQOQtIyU0Nv9-8-n_gqmVmDybI37XDuDlBgfAQ2sj7ts;HubbIet;4108;x8sBXzmuO_nW01LfPhtFU7ij1gcERbrmJpqci_WId390DPvwftQ9RRUhyhi0733KBAoD1ym5mlUS_g;1558926700000;133
0;qmNv0iDES-cukK9AEgSp3vZXNG7FA4y616AfjsBmnt7vV3k;FhL0o_1uyBpUoi_xCsHhnu9txCDFbp5RUw74jn0VdSRHw0c;Aqua Is Yummy;3502;IfVN5P9O1TV_PDsGt4j7e8wuZEUe17IVxM3ebcfGM1n-1xkDAIYtlRUapfXHmd9eohKacuTTtcFo7g;1559007310000;104
0;8yYUzViSKXzdvuo5vN6sK9gPNUZp58xDSK8UiZv7VCS26A;U5blOpP0XFp4fusmJuS4NyKuEs1g4CNGrzlZma_yf3XDav4;Gank MlD;1385;kpjNQVh6AiInqmLjW9DkRto6R-Re2S1_gVBYlkHw2Hz03rM_BQ1IurRnE1cw9P9jRaxsBTJqS_r4qw;1558920113000;90
0;kd-Pqab_JTI3EUHvCrJuXy3g818Qop4wdP0lUkvhx-Pfqw;zdR-YuqLkxDjMZ5ZlnAwR-mnaMAE_S1vpFmLcdjs_RAphLg;Denathor;3859;efNTAJZSjlvc-zw-1JRmMmFnz45QJM9LTla32MqslobfEe0EqlEr27CSfL5W07VIcHVR_NsTcgtUUQ;1558920948000;151
0;FOxmrk6BCbXd0o6ypULGoHrzs3waL27LSK73AJ4Cj0Xq_Q;W_c8XhCombfr3bC_yEbKIIqxkR0Uy23ZFxGmPdWgW0Kd5Gs;Brandini;3865;i5AIMllq9CaM1r0Gbl3uaUGu9hQIULIqS4GKO8uW194HNn_3XPyRa6u_A4XpLU3Re_bw4kwvdgAEnA;1558683319000;151
0;bAusDpxbDjGLFZ8aoFVJ-OXS-dmjclMhVvoxHP5mH5ZIilI;G-Sird2bPErY75i10oezoQchjeGUyXi3vjcZf5YC-4jixsg;Herson;4086;wwv6wvYaMTYwFFirLkOdnUg6fO1UOq08B7J7bJLvtJAs_-6YIhI9yZB3bZamC64LO98hAeL5n7qaSQ;1558984739000;183
0;KanlBdR3yrc6foC5HeW131pJ7rZxiQBv12iCn1DDnJ9oxnY;UPlmPMrCOU354ts5agGiIurhgXaxEct5MOIkDKuvIhGU958;clutch lira;3264;mWVTBBg5joTbgNBF8ZH_Igj86yfpVEbkZICaFumBpDdcYFL8lEeI4Vph6oLcvPJgSV9E4mPwQJO8CQ;1559016136000;91
0;E1epyiP_BjeyBslo_E_tIOZtRkziTxXfBa-o3Cx_1oaOmlU;PgxZBHinQVcwYooIlhdUEdRBEdKFyHAvqu0ql7IE9Sm2Jm8;StrongHuni;22;X--HswjgMbw5GkzKiyEBaUrKjmOIlYeEi5COoTnj-JHqCFDaq0spmKzVdFcB1SioeCpD6vz1aGK0LA;1558979570000;83
0;FwyNR4QTDhCt-5UYR_pWRAnfKmChr7slcqQ-Xx_c3DzmMQ;HLDWLIyRj2poN1vEkXNSgVhp-3d6-hzslm4trV1_O834jGw;DarkX;588;B54KuF5_3y479SB0qLB1plFae1TctD23TreX5PtHDZF1lS4NSn4bZjOIPeGEaXANK5gCFSsFHNyg0w;1559015819000;238
0;sJPghUNSNnCnBU_bTU7hfsbwReDfXZK4Hq3Y2CC18ZI8fUY;mu-OBE30ZOgIZQTkBv3DuNU9jZlMhix4ntKctsm6CXEHfy0;yj123Z;904;Lq9sxEmoM28MlDhg2-ZASq4LqhwK4iyXoymYO7tk6R1A9pPX11J6YnoftMN0mvZ_cae43t0kHFIzgA;1558908146000;156
0;guWZp_J4CaTrJpS-mxABphDKWSOVc1ND8TKoVdjq9fIrB74;JVP5CVjjrLkFSoUHFjQrH9wq50tnZMEViSo_J4BdoMnLJWY;GATE OPT;4;DbVb1Em6mvcF3vFIlgBSGfkDjH_3UMETSAUOQ1y3h7qffSOldsE1wIAo1nbV5tMLrCChsKEdsR6K4A;1558917269000;113
0;RBQhtPG2WnK1yy5YWZPg7fQLID55upQzLV7rer4bT1lj0KQ;wdyz9kPwhxtu7kB7KC0I6P4UYiAk8XZIZr8A-UY3BdYqeL0;Vxin13347099049;7;OZ0AYhuDtefrtEtHmMQPUTSAhTKoZsLIYhWZ23pKlG4hrD9AML21xzl2RLCot3v-FS2FkVdUA5MCrg;1558973239000;46
0;ES7-T9agBaqHroujrkkGmF8emODiwPSoAQeONekFmTvvXw;zlGVVJHBReUt2hQ5APER0zshy5tYVhrsxSc0QtHxcn2e52E;Her Cute Ape ;1151;-L3bWMko1msLq1Pq3VNlE9iZVPTwsgOaM_fO3jSDofO5HkWM_KqT29UUvfyYhgU6EULL75ygzwhMNQ;1558988893000;63
0;9IUw9jsXs09RKOU2zTK1MepRAZg6G0jLDr8thwyOsFNM2b0;-n3GVldwWCnaatm5it_5_aTuLPjUS6MrRq9W7Uuf6AUXMcA;YIWU USB;3478;q02YXrCoD2QiyqW9ltcirqSTk3vaxjtqsHKV_2u7e3qDByqmHMT8yKm4Ls1sY8WHCDIeEPP7b8_smw;1558832222000;207
0;Nld3KqUHr_cXm8RT1ZRWtBgpYZvbVKvaGuSd2HzIsW2a7L4;RZmKKiUyH2prA_02UhX42v0h36uEYpNivDjolO3QnxSa9eA;Kshuna;684;bCTzhHMzp_-ydLqfHJh9Py0mouvps_hUVPuLSvo3dMMh7UyjrV4TAA96dCeyeI5AFaTo9KgbwCA-Eg;1558993511000;199
