;accountId;id;name;profileIconId;revisionDate;summonerLevel
0;24256637;20911182;Mortar2;1297;1528835423000;73
0;28751670;24304145;ShatterNightmare;932;1528844501000;115
0;32782498;28295623;Hobbi;3158;1528281862000;83
0;206326314;43168575;MM Revenger;1643;1528843649000;122
0;221282307;61222996;A4e v2;939;1528841281000;157
0;41552008;41232411;PASÒK;1422;1528861905000;90
0;37644272;33093065;EmdielGG;1381;1528743702000;104
0;35971345;31140082;Jadelit;1387;1528477223000;90
0;207352453;44103732;olikaan;19;1528887750000;132
0;38605807;34020838;C9 Norgod;3398;1528840804000;89
0;40228159;35488076;Thomasive;3366;1528820397000;151
0;36727368;31929469;Kazemitra;539;1528820514000;125
0;28719134;24277714;pYemuL;3368;1528885078000;58
0;29419311;25015594;RockXan;659;1528885681000;77
0;200293957;36586403;DJfaby;3376;1528827120000;81
0;37416539;32706014;MyxiR;870;1528818342000;87
0;221804022;62475364;BarrelBros;1301;1528577768000;56
0;36729517;31919733;shyvtaric;3398;1528878365000;99
0;204588780;40385818;Richor;1391;1528753692000;66
0;24061759;20768545;Keàsar;1588;1528835437000;90
0;40104993;35473029;Yuno Gasai;1455;1528886610000;168
0;200445194;36647726;XartiX 420;3175;1528742908000;64
0;217804635;54973046;Hatred The Daddy;10;1528838188000;59
0;225349363;69116222;Vestas;3496;1528864503000;45
0;203618385;39596221;1Tyr;3328;1528799126000;70
0;201749341;37953579;Wieledrog;3309;1528814763000;88
0;206410797;43463469;Niinja;1591;1528756491000;124
0;205304081;42322373;HELLAS Tranquil;7;1528887750000;63
0;204032547;63133663;Patâ;3398;1528829977000;64
0;34872986;30110835;PoN;1109;1528824833000;115
0;31953460;29933647;Bryce Walker;3496;1528638235000;99
0;226232958;69503652;Knife Cat 420;3496;1528839026000;66
0;38214347;33502635;Alek22;783;1528825909000;97
0;201651919;37803083;ahh;3150;1528839635000;105
0;35430719;30798969;malcom v1;3496;1528887750000;121
0;40501171;35716576;Ôzen;3495;1528828052000;141
0;217314012;54125134;DeIusion;3382;1528830784000;139
0;34726315;30034043;Ztreetboy;3398;1528386724000;47
0;221290840;61382972;Flamy v5;1231;1528834045000;98
0;219261675;57147850;ƒrost;3382;1528881389000;112
0;216347242;52638381;BITE Petipino;1301;1528740404000;89
0;36898805;32164198;Trap40;7;1528815712000;94
0;212694602;49505896;xflaidy;1296;1528886610000;103
0;35584043;30955779;StormRagez;1666;1528831485000;70
0;201802991;37834995;Sl Karapanos;3231;1528830842000;110
0;24895944;21398034;Thé Fàllén Angél;3496;1528832226000;81
0;224273441;68037994;Tilen Perko;3379;1528808359000;45
0;36455119;31793915;Zazapp;1115;1528744524000;51
0;30758660;26347442;Levís;660;1528883958000;72
0;22545233;19708054;Heals1ut;3496;1528823312000;61
0;38552606;34886646;Agirdi ko ziuri;0;1528863068000;79
0;29011814;24503452;EU AnimalTrainer;3366;1528767250000;83
0;27322883;23214988;NXG Legion;503;1528750426000;68
0;38220182;33613346;Teh;3497;1528838079000;96
