;accountId;id;name;profileIconId;puuid;revisionDate;summonerLevel
0;TQ7Ku8Qc6hQ-op0jMjiwWxmdjXFq8T5Nu3oY_zz9i6ZrLp0;zrDqlxcDFFlNfVk73VMTGiXtwE4006mNTANBdF7a2gsa7Q0;Mark is back;1114;z0M8gjHZp5Iv_HlUBllpCnjnfQI63LJHsd2i1SSahx055A-WAm1byXaXaxG3E-m-_5wf_wrP_R8umw;1558988922000;171
0;Y2OeRqbTacFGZRn_ykejH43vozVuIF_OL7d5GRuW3jEWBqE;dtM8wIJNhQ1Ms4gZabB-3Jy3_ZuOjTXnXw0tiJ8QyvFQrw;Mârløn;1591;vcHS7R_s_U6gamH7DTl2xIl9ReCh5YKw7q-eLK9E5cghpTRE4Fsoz_46RjO8QEu6PvkeNRSsB6STuQ;1558870718000;274
0;J9hbU5sgwkJjPHUDKBkMhm37LU1-rHglVSS1j-da7Fq_8g4;WI_AbwRCBWe7VbFd09JKY_Fh8Bn1LacpVqL5Esji2GaUcA;Satriegnowo;1383;_cxh57QKfqAHi7Pb5mhjwSP97emlNH2_s64ZEMGDJ2A3jWa2SVJuQdwdL0iA_bP1scpd23dCwpghtA;1558526605000;117
0;bBCLt4u3SpZkrvyMfqjbDa6wwat6gm1Hv4LBlI_R1w0g2tM;j05qP-uOII44xR9WpdLnIdQTZghR7ABwYTycgJz8sBIZkeo;Cerquillo ;682;Xm0hPUe9Dm2W9qEFRSlFuMTSZ1mvZn3tUEpmxQtqb3u57ClJoxS1uSYaHtSWY7upZfEWcrCKwYL_CA;1558966414000;77
0;ip3rZbKpjfq-Vs-FQ3P0sjznwvQwBCzD7aCDYTCs_No;2r8ae1tQ9KNDPqJ-aCIhd7kRd4tKwDsq27VbcAP1vVj1pQ;Covenantt;3227;8NcdOTDAZhYOLKlbHb7vfAl5dv6N2KYccMhsW3krJMFxEWF1CQo3f_4S-NC36aEmz5CI_jI1F8Kq6Q;1558984275000;166
0;eWfAEfbvQ0bN8VArZ6TpSwVD06p_rL8OUBQ6hKjvRs1QxSw;it32q3s2qcZdo5BO_-7hg4WAvh7YXAh8gFisOu1oCPU;Aldebarán;3898;JidqJT7OCo7idVISR4HFFObpsUGsDBPQoAL0RxcKkW2_hbkbMmUKcmjMtWLAJwYYsT3ALE_7zDZnjg;1558717996000;100
0;wMaos5HOFovUaSW2VDZYh4c9lR-VSDIb-M9g3NjBgMqke_o;QOQDWpodPdAZtxZZwo6KzSQN-13XdvoupkUZri3IAxcfUg;Bicah Mell;685;0njBMWEhK7djRk4uhAjx-46SdH4g9ChpDFy0FjTetlp_KNqit62rhvTdB4IUFOCG6c82MckHyPFV5w;1558807966000;171
0;mH5f3wYxjbFxJbqWtJ-oGj4imW9U9N1Tmc5QGDCrlqc;MEvufdToqZNaN04Imp0mKXAI2f9fijELtsISHUg-Tg6ApA;Krau;3478;hSbtC8ig_mqlXk4SW4aZxMD-429zLisznXHu8yc1QAH09e8bzxDtsfoJP7w-hcvqxHMR_BxmlgeWsQ;1558912614000;213
0;kVwSJRxfB-kl1FcGhgd_VlHDraeNJHkamTDb2MvJz-9P51Y;NGFBkzQ1Jbp7Ia6FakuFYwTw7a73Y_UQbGXeSAXaFEL4;iPocho;3202;jN777N9ScyEVcEoAaXbvABup0NAW_ClmTh0fAdNpoONU13Y6NSPMCZPOzy_OoCyjI2vzg2jDWszgbw;1558892384000;173
0;scOxoYMx09Gy2x_ZCfU8LKGZpX1SDCE3xvQyR5rAkKe7dfw;rXxNmtM7o7d3rhq34431P5VXzZOM0rQtVJP_ZKjn8qdAJA;TPD Kayn;3795;38OKPfTb-RtmXmiRYsM4f7zDCgu1wLK-TtTV8D42n9n_55yxPiyngkMMzC-MfLd9fN67dr6hkh-8gQ;1558987277000;270
0;WAZDBRhZ2UDAKJpqPb3vg3AKughYKecsp0R5k-YPpLYaKL8;3awISfbYeaaFHxGYucgIiIHy5CXTQ_dfQzwUqT-4Dbgn;Don Chólo;6;dedF8Gwg3MqmZLnwP6yZ5WDCur4vmyBSZq7y6PgiwTz46Afbq2fmMGHGAKNZ2ple57Pqkcc72gPLaA;1558872848000;140
0;XHARYJWqQifLgOr0y_msR640SVxaX2CuNJhfOJSt1b9fUCTUGqbcaYdC;6hWLRub3BjZ6UrViI6HTTgmJD6VYWFDWzr1BiDiOGOZARsM;Katër;3542;FL8T0doC8iaUfm-c-BTmekDiwJYcqXiDYMiNwjwmpsvyFntYatY7HwUTkSW_hGcJs2_CtscrtbAD3g;1558982675000;48
0;6j-OtFyNjhOFqRJE4KiTz8kqSHIUIQ69bth2j50ClADaqKE;ve4ZUVBoGK8fsudiDtk3PdzQ3Cw50DXqBXKT7rq9Tgkeig;FLA Kamui;932;TpmydX7O5yqoFrH6EavhE8k3SqmGIsHiDLSbFhm8YISXkVprXAd54TcOuGxD-DPkCaNzaJ5wJtRdTQ;1558892020000;233
0;khO2tZGhvn0QcwE_NA8LPr8sT4aOewovTT0dBlotVcU;BkfEKW-oTXBNWJqkCDOZmLi_SQX3tf9e8EobKd9qbJVl2A;Kírbo;3465;FZrghovW-0J9aWKiwCa4nBt_0ZiFEgO5kndp1F-kwxv-JdMkSPFqnxNSL2XbcOQvvEhk0eS1vedeqA;1558901831000;215
0;UkHmtDfvlna0dLhKGA2IoZrT7pt0agsdS7LCjEL0W4CW;XqQS-dHCt5B5UqChuNT2L5hxpoWkdyKQvhjlRReWE4C0Ow;Seiya fanboy;1636;-YxNN_yyz9kKChesOBUkZLOY5VFEdtxrmPIawfioiy1kwvqTR7l6495JvvZDWimvsn_LkaYoke4QIw;1558986257000;151
0;6j0uGW3Pchlj-j0ZgDrap-qsPPQW6n9N0mOOyBgApncUAaQ;tzHusxvX_7HeQN_Lnpq47rZvTMEmUv6-zY9Zx1q7lbbWzFI;TwitchTvPAPAY1TA;3819;8YDBZNaXtftpltzYK1dKlU1vlJ7QehqfqDzcv20UUMySBnFeqEeM1eqky6sbu5CYRsHNrduc5dJjeA;1558349201000;93
0;6k3J9DrKi29aZJixwGeaDJPCSrKoTavixhzuvRgRZqg;4pL-1mjkV__TNeQKy_goXYAjbzRnapA-ezU8_-jkygEl_Q;XkySark;3704;n0zwNMkkWvrgmtv8lVXQ6ggCzsYL_4FF4PeHFT57DF7r1L_r2S0FWImQmWFks_4Eg_gQTbotSmy5Fw;1558989068000;238
0;nDYAL10IABf2Fgvp5caCS_Ol311Z8cJkafePyV_AL8tRPMo;xKbpKwGba0-n4zYviyqyQP8N_zv-Hg9dqRGd7Y_R0cDG9g;Sirhoot;4027;1tGaRbwZ7a0U2fe1t0qZNpZEEIE14t8LTNUPijZAVLCT5T7wNBSzNr-pebRN6Y4t7XED95RQ86cVkQ;1558781054000;91
0;Jj2Ifoay9_s57G9e4Ocf-jO6cJLlKwO3IBZkTzxoq2rqfJ8;CgX0ksXN_sXzL29UnTylE6UMb71U_7abER2mcQVoF67-;DSG Savior;3458;tmAbs6ThstjR6xz_MX_NljoTpuJB1hdPZuktQ4yQBZAP4TmSwpPiF_ME72zBTcaAT-wjOXLM30GiRA;1558982662000;258
0;N0_LjbUDbNf_RcCGHRLbxZyj6pitF1oOmb6SuaXUKaDhuO0;btRsr7IkqM9WRVwkD2Xo1qo_TX65zWJRpMRWy_iRWYp7tw;Danny Sensei;3152;oeblkjwsJRzvVvfs8BL8ENp8SJgRHksQC0SvjczzXHTzXQ2QTi1Z4IB1HRj8EiGlSnHZLH2qoPG9dQ;1558891133000;192
0;ecjL4AlsxHgeYH7cL7ETNRw2NlaUyeeB1Nme2cYqmLanGdY;HinHF9g4y5Ngi9EXq0NoEKGRIRYLPCH7SqGahk5vCjz80A;LaurizLoren;3478;vjM2b2Ut4siwg9h9eO3QoKwnAYP8_8DWf69IUqa0PCP500B7i7UbLBsuDsFxZEGR27WvhU_YrtV--Q;1558873241000;198
0;KiCHyW9unRXEP1V3ostdGili18xWoWP8Iq9xWqFZAwpwFvA;Axd9jZokURuZtEUUqJsHfmh8DvN3xMcq-raTpywwLhoe;Maggatt;1629;R9K4-UVp076014nwPWxsxqKSiryQhy1atz5HwSL2CBacFg6ImPDGzJxU1v3AaocdNDO_VrpafnjByQ;1558990250000;163
0;DbqrDhHC3yCz00LLC2zEmNfrhH5WiFnnHikd1WsbVKmRCiE;ISFaPq5wpZu2XbXhRGaigeTMEddNT--R2PqUk-1-14Pt;WP Dante;968;wi6_cJYsnnMWwBHuzonFncDKPny4npjL7TIDKu_h46EscLUvm0QuCua0ujaRzuKEfYkhzXHhy4X6tQ;1558833973000;130
0;9DGo2CniHSC5g8Y2SXWaqgJ5bL_sYBLQ2S01hSoGgKf-NUY;Dh5swJ9A9gWF7s-oyYKFkHHo-9-hQR1vK4_zimbtrp2ZqpU;Yhannick;3790;LS0s3hrmxIKsrta8pReuso-Zg4p2G6c0LmCIOiabBTCV-3F2DS-yvkRg9wiuBFidAYXP7sF0TCR7Fg;1558958871000;232
0;3IjafjQfRmmh2_spbnbtoGrdif52S7z_otWGSTZaANKwtqUdg7ej5JBn;XRhXnV6G44s602sjX-EsNop0qN0S2tCfgq-_m7iDuPywrGk;Darkseed1992;1383;82PSsI5uqfQN2YIFEcnhKG75cQRIf3jg-Sa0-fW86yswx7ytsaztjvEDtml1TrYJTNc8tTEu5R8AXA;1558977551000;63
0;S5lgCT1p5lUTAFMqkODuDKzbwIAvgy4tUmsNqrert0zXZ7zWvxUlcRzf;YD1-O_o0WaImwKgVFt-aEh3XiUHoYnIZtHzXyrb7RAuLjak;l Tunas l;3587;MJpOUOPxH3v_COdEysjLXU2TuGQLbt_j-tCmTqN5xFlIZvGdZNbWo0MLhzoCtRiZ719qR2yqjIUPqg;1558906599000;123
0;057mmQ95djw_100UNkmCgXHQO8UEO0ZgAmA85jjBLB3zU4s;-c8cOQTLe5IvBLy0Jr0MSJ8J5AUvCa1-RKrJNwXA3oYp1Q;DarkArgenist;4086;iyYcJ9DNERCM1IivJaG8sPc3SSY7T0PAEJe_3fxZAeTFX7MW2G3RATnVZkxPXrqb4Axh_XNi-PPoGA;1558981054000;203
0;VgX_rJTQ7z244ubJ-gRz2Zju-yXaGW0IbUwsjfL3bDSDZpQ;HCheceIL_vAWoMHhW6v_Zi_rJfEF57WCvSCc4tdbIeuRVQ;QS EL YISUS;1109;VfQ75N9m_YfIaGHMJ95yg8unt4Ag2mP4yjGfbfVrVd8US51DXdY7BbJz64Eq9gvxCBUbsPQv9gKqXw;1558990026000;180
0;aXMOmQbcsIdJ8CQlTy_xqVx3P013kYzjp3-Tc00wdKMwxb4;6K0rjhYv4z8gXKr0JuMUvXPK3sS00jqHYWpkV0x8roXS;Your local Idol;4027;5Zn_0U8ZlgwPZ8DRKsxMCy9TwAlG8JPMMFcKdO2wdpAe8mj5Gk2UvZEWw5HsX3Gae8ZRZsciis0_WQ;1558905386000;81
0;-jAcTZ0LpazQVKHAqSfrqCjMFWaYAfMu77qByFqYIHBU2_c;RYDjaOyq5PyDVBoc-s8mwHvtllBxBBDNppxxIFt3jWf0PA;ColmilloGamerDLB;4088;zt1rAXmpYuDYTdhrwaxcZUMnKr8RAnv4uwW0txcTlhKDwDUzyk22VfH-XjDQ-HnEuhW-n1Qtf4pGlA;1558977575000;148
0;S5HXWcIl2dFsVVaGBJ5c5C2CvN_03fI-O77JGRR6YGb7LgSTldfkfuzR;H8Z_hm_Dx19a3I_BrXFDTG1biavpxMLYcqVMdeQJyK3jah4;Blonded;3263;Z0lPVAS1KlOkj7gd2aNqagN9c6MpYJlRBUyYT6-dV6oWBkaINJpisj-36Sc968Na0ruozYwtnIw2Mw;1558872402000;64
0;XF_S6m5pYVkuWaSw4dvwAg6krMlQ-V0AaBlj1GNXoI0;zmTANSE8gzz4-KQFIL5VcsXX_o5F02x5_S02NJOz9HE8dA;DP5 Pandas;4022;KAIWr1l5SQj9zjuzMxE6u6-317hfM-BQceZzJ6jZRjE8pGtYdtVUON2KYk5jDu5fe3F60UDr_W1uDg;1558973350000;196
0;E0ktNj5y355tH820uPjX7YPkofdZ1Vs6wrI8GCn5qm1H-Vc;yMJo0WZ28Q3n_oY6x-t9aaWUz9e2tYN8A-oS9y0ONFgy4Q;Deadly30;3499;riTTrS7Nwl0obMSTfBq3apznyCTRbw-a_c48gPa1KNPE3Clb6oU8-6Ji24kiD6CGz0wNE6NhKTohKQ;1558886439000;103
0;t1ZsL8odb0JOBLywDjZTtWznZXsDKUVM6k6Rh37oPRMIs5I;WGkv8VLGoUYEIVU47mIfDu_04YEjma4Usdm5yzJCNBl6;WJ Kunou;4088;Dnt010Pm1S9q0fwdSSp3yAQErQSwfXLhvt6BA55pGa6WLOjQBCXVEcCj2oUhE9iO5C3W8JfzqkVk5Q;1558974785000;194
0;D8X6NtEep82js044Lg0X_AE16G9Z35VFPnUK6JeVWBDGBAw;DQ-0yfL1VST0ZIkyYSgJZOFTTcd8w3bd-DMCpAwosdHw;MAD Buggy ;3960;NV317Xv-roVWoDtdJnD8kgiCIiJ5j6MJxYTVLFnL_IAE9d9rNflkWRc3WN577Z9-wqOrsXkKNlsoxw;1558851742000;194
0;MQXC4RngzcJH1okppwMGUcI-U2gfY242aD7n7dwxzjlO4qg;Ep6VJb1GBXAGTLiOB-2wo4TledLPJV7rDbD8gxa8zl2nPA;Ryzen Akali;1456;KufE08CRMs9sWBrCjaWPVDt1z1XFIBvRq__fibvOOXLNq-SfLE3ytHPMb8l60k6mENNOquwpL3dyWA;1558984262000;154
0;ybnbZ3yxSZ7ltw24-zf_UGqAgJjFqhjcadJS5qsy7TC3lhA;DXd539p5SYtQL7rv2rhoGcfsigHXgwPWzEYX95q087y_;Frank;23;o5y1Z0t0E9Lm0re5GqBzNuGTiZ8ZiiX14WUCZKgGOEJ9G4-vyibSq3MiCAT9aDIeeUx10L6ovZ2wXg;1558975984000;113
0;YtPE22qMwhHJafkSEMq9vMoyFFFIYPkKhNyXZQHtWQnkK1Q;IItaDnGSfl3v3sSs-oqdi6AYPibdWeOmMmbH65YCT_aVbv8;Perfect Dark;3898;0MDessH333DGRf2q8_5IKvroazkG8xd6bbeu1mwQ4zebM7z0-sQksGfcpM0hVpna-Gl5gaDvTYVEfA;1558959372000;163
0;PehpDYUwuuYtWPdLzBusyfw_xJqF7LCvhWRbe8f7byrjm44;0NlpWBer3E4GejbGCsOhIHd8loNVSRruyj7QRVLVWTvy-A;l iHarpy l;4087;AqAtiQWtHZkoFn_KmKl8k7NXgC0B-VWnYj-88Y8JHfmw9HpTeQOpy3gZZk018MHL0AHg0yZz2MmxlQ;1558988438000;204
0;mTJFabIiR1sUZfrkZzti01Mfi6I5Zjvq0l_L1675p_ijuVE;IqP0nKLKv4jVR050SSFNu0EjhtIX0jKxlhDPlLo4b1w8Jg;Noctıs;906;FYeuFvAa2FnUBjLH8vuyV7btepDzGDiUNNypa_FNs88XMrICszEM9nU5cW4QGzs77r-jtYwI_Z_EKA;1558986951000;319
0;Uq5ic0giViotyrYjfszbuJ4kDRVvn9UbCj-nNk91NeCRw6g;8o7XDQpXq47rLlw4xEwrck8G2bxXbK-rID4Cm8bOxjTrOds;Faith In Suppórt;4086;X1Bmb3p3Qz-Cepf6L7oj4VI9kHj_7qLTmMW32RyXlifUK7MouAWBYHvEhinsdUednJu_jBWs3W5uHQ;1558986547000;73
0;mkziilAWvFAox_TLYZh73xoWUAlB5zPP6IC98reOcPSW0rY;gHiSRDPEBXioGJajA80k9WwuVuZDlPclhzbh0FK5ej_h;Kíllua;3876;-vXhIoLBf57mrGavghdUipmfcBmE8xY3JEMrJrlIDQ7VFVJ03uoHvhmVHBL4tDhB-ZA5zaVKQdsPYA;1558876062000;161
0;KgIhNgmvw5muCLBZ-Kpkn3C8snVeGMB7KATY4RPGlM3AtzU;Bh9bA8G22KmLYmTEKmt8yL4zaddWkpV07R6c_Bl5zsuEO1Y;SheeeTeAmo;4;ngtUiLYHJGWytfPw3gOHuiqVpC82O5wXoLIC8Sf06ufMgQDvQyKsnxS5DmUdqnXM9DCjeOVb9vxsVg;1558908425000;67
0;dJ52LLXcuLpCduPHgDsvFPpqZHwX0hgb_FnmNQH8utYpxQI;8R9nZSU-sopNVLN15E_YCBdXg4KuhgDrB6b96Lv3YKx3yw;Scordest;3478;5N6uMWaBiKfCRi1Lxno-KCHe7w9jv8Ki23vIN76JGWMGYL14Q5RovYeRl2ZJeb58AB53ZRzr7II38g;1558980351000;250
0;nw0WaPSaYT5fmyTiY8fbS4mUdKSwE4__uF6p1t0ILpL017k;HVLbKtAYwPmK-1u8nAxkeKioj1uDzMz25QnJVjtogTrNH_U;x u ˇ;57;9XrjDIJZ0nXOsaCwRrZPdxbJl263A6dRIdzzLbuADLhEUDX1hm7QUz5zo4Ws1KsSFiXnFwVW-xw_KA;1558843461000;166
0;GyMi8Pj-1AdN5UhJQMxOvdYcb7l0ApDLNwh7VO07CWSEHrk;sLsLUrw7js8sHfm6_pN78JiCo4VLt_LvbP6YHYKvlu9Zsw;Melvin;1152;8MWQg3mK_5DVePSlBUtQ5gIB0_md_PcGQ1wDz6TClqqmpyNaFmL38CBvyU0FRtlPrOs7_m_ePpVWpA;1558982658000;207
0;WFr82OI-JPGWandPeJTzK0c4G--CJhL6WTfMl3b9YiU;MoNgnhd1auesyAp_1Ox0s9uFhkAIFaVrccVfahO-xbA6Og;zerkerfkin1;3478;fApYyQVv3RualrZRzK67p_2IbSwRDnJTSi-6b3WFFEqEnFo8qIOTEXEIthZTFR3oqhpY9EIdqd94yQ;1558990173000;207
0;dzBWfRq8wlfkZHR-iO9sffiCa46uHkBUA7ikXxKPZf7wjkU;vp5oajMVahtXI97Sd8cYWmqrHlLras4CSVzHgmYrfWPwxQ;Arepin;3485;VCNLb-8ant800JjwL5BsYnh3sf7gTJpbLFiYl61WCaaEh9KO-DzdRMbXptrXjNr4alifro6tI71kHA;1558980324000;177
0;4BzIhDBaYunxbZJKdiwFc43a4f3h2kCXAFmigxo-IUGnaj0;7aVbWSGpPgbBaALZASmbolXr2usydn9-JeL5zZuhLfYDQw;xHyper;3494;jUzkxBEbc716Vrsg9hEOjJm-RtqyBcxIYJRjRzByDS3UCr81E7yHEnEhST4Ff0B2xVtBNM7HydRKhQ;1558965917000;121
0;2mK3XFJXoECRIu9ak5Vyp-e-ofwFXZQv_Wdu_wGfbCzna0yw3MjIC2XT;iEkEcFJ3uRH0L7wNpYVcR1VFwFD6_OmKQWAwhQrIKby9nNo;Sweet Cats;4086;rwShZtcRf-YVpU5pCf3_1xV1kwkrUhkpZXjSpZdcCU2OHc7kGTpY9U0cQcTC6rZkCawEyBpCA1Iozw;1558897856000;89
0;TCinPzgOPPWLHNgnZod9UEsNgSeBEqZr8g3dVtDSjnjsQGY;M590BP0qWhQjb1GdZiiw4xuIcrkzvK2QcMoEE8UqlY0b;Broodich;512;-453lLA_SMOehiDM2Hi1iDokxoC40UbPsie3TVfSGoEUY2Xz6wJ2Yq4dSFjuvnhJsMVgrPhzxyVgJQ;1558904273000;146
0;DcFJvfUw_3aJXrA3RpZhuYBXXZ6JBFgVkK8mQyZQ7rpvbbE;s60Ze0qVk92GafWioe1_Bd_IquG6DjVVJAJ3I8HC6HSQ;MiautiIus;1114;6YrH5AiPtDBfmXBuXA80GpfgKYTMCZd2bFd_pAlMVc1i1LEubcng5SXY2UBVGJfmKxrINnfq1vyyag;1558990331000;274
0;tkh26HR0krEsRc2kZnZmJ_D00dWAKZIzIviZwCCTNMAc89c;BMgd7v3x7NebnoHWD44dkPTC25iLFuN2_LIyDVjspf7C;Giankk;4050;os2xFh_kYqpCnd4WAEq68yit9xiHuA-7fZVk1qIJBwzty0iw-6BBkydwtV6CEJyvgoo9itvAP_4a_g;1558990962000;134
0;jXqP82J_qF24MHLjgs1CLikgoEYbETEnI2QpdI0gltPf6S4;VeBU0ZsdZur7EAcgFyhsCEptoIED0q5hXj3nAXEldE4f;MG Toilet;4102;xmAuXlKnQ6AxvwocMMb6fIYF1tofg8QKuOj6FapWegKT4fkwq_77cOL1Zd79m3p5X9X9SVWuw2Xscg;1558977583000;218
0;ayzyfb7IyO1R6qszBwQmDjcll4uIADB823PLmo49vSjs0A8;ZzAaqlqJJVB2zkxL_xwl3XgRhVi7BXcGXdpXZbJ_uhGDxA;Han SoloQ Dies;4025;Wr4GqeMKRMiF3tIMEA4icn8dCwfTuEUN25AvWaKMHLRoLwvHTA648tut7fifv-6ewoZ1F1K9Hz4o8A;1558987633000;234
0;xoYIqC511ef6-V4EFa-T4wMDymScr-khu1WWW8qzE4CcTJM;rCE5bWBn6OkhwRqdfUkFKfcrHj1ZgXJvzxaYgQ0GfVM5;yYm4s5 ;3898;RpSulneBJ5J72wMApQFwGDhDunFI1BuuuquZfVaqOlgii_EgXxFyb79b8kIhc4jvAaatEIblUR-uew;1558627618000;76
0;eGl9YUxji4vqIuCtTflNQO7sjgbyk9ro43_U3U3t21CDU6E;-l90mbYPbaT_85e0QvApxTTPnOGgopWn9eMK779k3AAwFw;D R I C;3494;udvxD6f3beoZUHQzmqYmo9KJdI83OV08DsDBi80OddPhtiLcTzTRfr8dHB8tpVYvmKJCgwL9Z2co5A;1558718224000;280
0;vPl3p1pt_02dcBsxIUc7uEJ_Rgf8OWhnDyLEYwY01i7X8lM;fc0txayVj6wl0D2wZ0d7uxYv428O3zeXE_yTmDxMN_d_;HaseoImmortal;508;zvL5zLDetrO3hyLPcdfeacASiFhx72oflbu417hyHArAiQmUy3R603FQvkFbT8MblDTcq7mcE2A1xQ;1558740760000;138
0;e5opt2i6-muASsRo2OxGyzxdCZUWexgXVneATckQLmrHTSk;8Dmiw6H1bXVz5YSMhYNkJz7pCUeWHbBWs8ipzyOYJYFwOQ;TK Asphyxia;3795;DQjvansiZUumChn0hbd7_-7uHHxjSd0ktI8pA5mxTxNbxOboJ8tihadp2GhCguhDJzDwRdYJxi8N1Q;1558903203000;167
0;F29hVrDT9lvqf_mbZh5Kb_DbNe7isvUh2DBsobGYK_Rktcs;Rul0ooG6pTA0wfFwYD3JQPypTqd3WYqFVMrUU4rdFpQsA7Y;SvRagna;741;BA59cVjiZTH2znaLFgjdiuJyqHLSMUyUj0IN7ff5z0sHnTHJ22JYEh1R5360L-vYTSFtsZrbnC3fmQ;1558976710000;55
0;UhVQGJsFMKpJqcrumE58p7sq1_n51HaOLbu5y7U0Fo2VkbE;_-2t356VA1u_qX5AXL75nW7nURtj8bV9NPBpcc8c3kVEiA;Kainvs;3543;kAg3ZRNS-MBfXjeOkJOLigHU8h3HxQmfwtQ6RaMsaocydRR8rNavs-J6h-c_uAyxhSbkbsMrbNAlIg;1558958782000;213
0;L_iSZRhQxS9cgwUlw_6nwyFKE4mRQysuUsBoxNzU8r7VS7U;nA3c1skks3HzhPS9PEUGBLK8SE81Vbl2yJb9wSOi950nug;Parzival J;4100;JHS7XBKk40V-tE3JpRFEZFfDruyDq3CZtLU0_W5Sf-i28N_b559YIhIz6s9jLb-do5elfoKzUO_WvA;1558975861000;327
0;qcvXvpi5HsNpZOdeF6X-KSR7DrGrmot1GseoJq-hUk2wgCY;RcGYuUlEToX1GG5nIt8f11UDlawev9EAE9eRRtg6kk4ODA;Chiclosodark;4087;i9WDmaChceEgSCthX7PgN43A7O6nEhfS5eTJLGMkuUG-0PCE0Ocbme8hThmcFYGM245wPUOLObRbzw;1558950688000;269
0;B-gO203kcMaSg108WxbsOi2Zb7XUi64HWp_W_ptUyxa18kg;0mhg9pqkCXdsCUVtpO3O3J8GAKbo0hyujKQVjZiJKXc;Wolf Zëlda;4089;kjfWgioxcC5mklw_AxgfxLBiyfRdPJNp2Q_NBfeBYfCsaXqJv1TN5_shAQfmouiq7PKJsgFYl26YtQ;1558959650000;147
